,DFIPFuture_burned_AAPL,DFIPFuture_burned_ARKK,DFIPFuture_burned_DUSD,DFIPFuture_current_AAPL,DFIPFuture_current_ARKK,DFIPFuture_current_DUSD,DFIPFuture_minted_AAPL,DFIPFuture_minted_AMZN,DFIPFuture_minted_ARKK,DFIPFuture_minted_BABA,DFIPFuture_minted_COIN,DFIPFuture_minted_DIS,DFIPFuture_minted_DUSD,DFIPFuture_minted_EEM,DFIPFuture_minted_FB,DFIPFuture_minted_GLD,DFIPFuture_minted_GME,DFIPFuture_minted_GOOGL,DFIPFuture_minted_INTC,DFIPFuture_minted_MCHI,DFIPFuture_minted_MSFT,DFIPFuture_minted_MSTR,DFIPFuture_minted_NFLX,DFIPFuture_minted_NVDA,DFIPFuture_minted_PDBC,DFIPFuture_minted_PLTR,DFIPFuture_minted_QQQ,DFIPFuture_minted_SLV,DFIPFuture_minted_SPY,DFIPFuture_minted_TLT,DFIPFuture_minted_TSLA,DFIPFuture_minted_URTH,DFIPFuture_minted_VNQ,DFIPFuture_minted_VOO,DFIPFuture_current_PDBC,DFIPFuture_current_NFLX,DFIPFuture_burned_NFLX,DFIPFuture_burned_PDBC,DFIPFuture_current_GOOGL,DFIPFuture_burned_GOOGL,DFIPFuture_current_FB,DFIPFuture_burned_FB,DFIPFuture_minted_BRK.B,DFIPFuture_minted_KO,DFIPFuture_minted_PG,DFIPFuture_minted_PYPL,DFIPFuture_current_COIN,DFIPFuture_current_QQQ,DFIPFuture_current_GLD,DFIPFuture_current_GME,DFIPFuture_current_TSLA,DFIPFuture_current_MSTR,DFIPFuture_current_EEM,DFIPFuture_current_PLTR,DFIPFuture_burned_EEM,DFIPFuture_burned_GME,DFIPFuture_burned_MSTR,DFIPFuture_burned_PLTR,DFIPFuture_burned_TSLA,DFIPFuture_current_GSG,DFIPFuture_current_URA,DFIPFuture_burned_CS,DFIPFuture_burned_URA,DFIPFuture_current_CS,DFIPFuture_minted_CS,DFIPFuture_minted_GSG,DFIPFuture_minted_SAP,DFIPFuture_minted_URA,DFIPFuture_current_AMZN,DFIPFuture_minted_AMZN/v1,DFIPFuture_current_BABA,DFIPFuture_burned_BABA,DFIPFuture_current_SPY,DFIPFuture_current_SAP,DFIPFuture_current_PG,DFIPFuture_burned_PG,DFIPFuture_burned_SAP,DFIPFuture_burned_SPY,DFIPFuture_current_NVDA,DFIPFuture_current_TLT,DFIPFuture_burned_NVDA,DFIPFuture_burned_TLT,DFIPFuture_current_BRK.B,DFIPFuture_current_DIS,DFIPFuture_current_MSFT,DFIPFuture_current_URTH,DFIPFuture_current_VNQ,DFIPFuture_current_KO,DFIPFuture_burned_BRK.B,DFIPFuture_burned_DIS,DFIPFuture_burned_KO,DFIPFuture_burned_MSFT,DFIPFuture_burned_URTH,DFIPFuture_burned_VNQ,DFIPFuture_minted_PPLT,DFIPFuture_minted_TAN,DFIPFuture_minted_XOM,DFIPFuture_current_INTC,DFIPFuture_burned_AMZN,DFIPFuture_burned_GSG,DFIPFuture_burned_INTC,DFIPFuture_minted_GOVT,DFIPFuture_burned_GOOGL/v1,DFIPFuture_current_GOOGL/v1,DFIPFuture_minted_GOOGL/v1,DFIPFuture_burned_GME/v1,DFIPFuture_current_GME/v1,DFIPFuture_minted_GME/v1,DFIPFuture_burned_COIN,DFIPFuture_minted_ADDYY,DFIPFuture_minted_DAX,DFIPFuture_minted_GS,DFIPFuture_minted_JNJ,DFIPFuture_burned_TSLA/v1,DFIPFuture_current_TSLA/v1,DFIPFuture_minted_TSLA/v1,DFIPFuture_current_GOVT,DFIPFuture_current_SLV,DFIPFuture_current_VOO,DFIPFuture_burned_QQQ,DFIPFuture_burned_SLV,DFIPFuture_burned_VOO
2022-07-03 11:01:37.224311,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 12:01:51.697390,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 13:01:31.193761,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 14:01:50.241964,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 15:01:35.004648,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 16:01:52.420806,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 17:01:51.509772,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 18:02:09.214366,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 19:01:49.733922,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 20:01:56.965714,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 21:01:10.957641,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 22:01:21.481979,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 23:01:48.386807,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04 00:06:15.162918,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04 01:03:12.851482,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04 02:01:49.800497,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04 03:01:29.260714,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04 04:01:42.474003,134.45,0.1,51259989.83155509,134.45,0.1,51259994.83155515,17950.92587951,,30640.39629316,15157.5459708,22244.32903682,3211.34369561,2176013.01203588,11750.03433237,15207.43747678,6620.02440861,9742.81407593,742.24502732,8945.74608886,7591.77854395,4773.00900604,6798.05377,6281.79494331,11790.55504055,40179.00835526,198933.67382567,8520.06527564,55620.29769669,10717.23033279,10205.03669172,7895.13001669,6065.64083532,4634.4544155,1287.00961942,805.21375522,327.56717786,327.56717786,805.21375522,11.15214292,11.15214292,6694.43880812,6694.43880812,2303.86903396,7634.65243134,2455.55205948,3293.6571073,,,,208.54696606,2.06683426,2.59659561,250.11498059,13187.18161186,250.11498059,208.54696606,2.59659561,13187.18161186,2.06683426,,0.10901614,100.0,0.10901614,100.0,12366.61056657,9415.44120469,1439.13573164,6080.81823297,,1052.47905041,1499.99384147,1499.99384147,2e-08,28.92872019,57.09547759,57.09547759,28.92872019,2e-08,12.99628741,1724.3051617,12.99628741,1724.3051617,225.14814287,119.57772578,52.85538221,531.20362792,22.92618795,1650.14097135,225.14814287,119.57772578,1650.14097135,52.63758232,531.20362792,22.92618795,3.84430126,129.00951365,154.08275306,,,,,,,,,,,,,,,,,,,,,,,,,
